epoch,io_u,loss,val_io_u,val_loss
8,0.4989717900753021,0.9962360858917236,NA,NA
9,0.4989717900753021,0.9962214231491089,NA,NA
10,0.4989717900753021,0.9962068200111389,NA,NA
11,0.4989717900753021,0.9961923360824585,NA,NA
12,0.4989717900753021,0.9961779713630676,NA,NA
13,0.4989717900753021,0.9961636662483215,NA,NA
14,0.4989717900753021,0.996149480342865,NA,NA
15,0.4989717900753021,0.9961353540420532,NA,NA
16,0.4989717900753021,0.9961212873458862,NA,NA
17,0.4989717900753021,0.996107280254364,NA,NA
18,0.4989717900753021,0.9960933327674866,NA,NA
19,0.4989717900753021,0.9960793852806091,NA,NA
20,0.4989717900753021,0.9960654377937317,NA,NA
21,0.4989717900753021,0.996051549911499,NA,NA
22,0.4989717900753021,0.9960376024246216,NA,NA
23,0.4989717900753021,0.9960237145423889,NA,NA
24,0.4989717900753021,0.9960098266601562,NA,NA
25,0.4989717900753021,0.9959958791732788,NA,NA
26,0.4989717900753021,0.9959819316864014,NA,NA
27,0.4989717900753021,0.9959679841995239,NA,NA
28,0.4989717900753021,0.9959540367126465,NA,NA
29,0.4989717900753021,0.9959399700164795,NA,NA
30,0.4989717900753021,0.9959258437156677,NA,NA
31,0.4989717900753021,0.9959116578102112,NA,NA
32,0.4989717900753021,0.9958974123001099,NA,NA
33,0.4989717900753021,0.9958831071853638,NA,NA
34,0.4989717900753021,0.9958686828613281,NA,NA
35,0.4989717900753021,0.9958541393280029,NA,NA
36,0.4989717900753021,0.995839536190033,NA,NA
37,0.4989717900753021,0.9958248734474182,NA,NA
38,0.4989717900753021,0.9958100318908691,NA,NA
39,0.4989717900753021,0.9957951307296753,NA,NA
40,0.4989717900753021,0.9957801103591919,NA,NA
41,0.4989717900753021,0.995764970779419,NA,NA
42,0.4989717900753021,0.9957497715950012,NA,NA
43,0.4989717900753021,0.9957343339920044,NA,NA
44,0.4989717900753021,0.9957188367843628,NA,NA
45,0.4989717900753021,0.9957031607627869,NA,NA
46,0.4989717900753021,0.9956873655319214,NA,NA
47,0.4989717900753021,0.9956714510917664,NA,NA
48,0.4989717900753021,0.995655357837677,NA,NA
49,0.4989717900753021,0.9956390857696533,NA,NA
50,0.4989717900753021,0.9956226348876953,NA,NA
51,0.4989717900753021,0.9956060647964478,NA,NA
52,0.4989717900753021,0.9955893754959106,NA,NA
53,0.4989717900753021,0.995572566986084,NA,NA
54,0.4989717900753021,0.995555579662323,NA,NA
55,0.4989717900753021,0.9955384135246277,NA,NA
56,0.4989717900753021,0.9955211877822876,NA,NA
57,0.4989717900753021,0.9955037832260132,NA,NA
58,0.4989717900753021,0.9954861998558044,NA,NA
59,0.4989717900753021,0.9954684972763062,NA,NA
60,0.4989717900753021,0.9954506754875183,NA,NA
61,0.4989717900753021,0.9954326748847961,NA,NA
62,0.4989717900753021,0.9954144954681396,NA,NA
63,0.4989717900753021,0.9953961968421936,NA,NA
64,0.4989717900753021,0.995377779006958,NA,NA
65,0.4989717900753021,0.9953591823577881,NA,NA
66,0.4989717900753021,0.9953404664993286,NA,NA
67,0.4989717900753021,0.9953215718269348,NA,NA
68,0.4989717900753021,0.9953025579452515,NA,NA
69,0.4989717900753021,0.9952833652496338,NA,NA
70,0.4989717900753021,0.9952640533447266,NA,NA
0,0.49434804916381836,0.9703430533409119,NA,NA
1,0.49434804916381836,0.9696812033653259,NA,NA
2,0.49434804916381836,0.9690760374069214,NA,NA
3,0.49434804916381836,0.9685260057449341,NA,NA
4,0.49434804916381836,0.9680259227752686,NA,NA
5,0.49434804916381836,0.9675710201263428,NA,NA
6,0.49434804916381836,0.9671569466590881,NA,NA
7,0.49434804916381836,0.966780424118042,NA,NA
8,0.49434804916381836,0.9664373993873596,NA,NA
9,0.49434804916381836,0.9661239385604858,NA,NA
10,0.49434804916381836,0.9658367037773132,NA,NA
11,0.49434804916381836,0.9655721187591553,NA,NA
12,0.49434804916381836,0.9653270244598389,NA,NA
13,0.49434804916381836,0.9650987386703491,NA,NA
14,0.49434804916381836,0.9648847579956055,NA,NA
15,0.49434804916381836,0.9646830558776855,NA,NA
16,0.49434804916381836,0.9644918441772461,NA,NA
17,0.49434804916381836,0.9643096327781677,NA,NA
18,0.49434804916381836,0.9641354084014893,NA,NA
19,0.49434804916381836,0.9639681577682495,NA,NA
20,0.49434804916381836,0.9638067483901978,NA,NA
21,0.49434804916381836,0.9636507630348206,NA,NA
22,0.49434804916381836,0.9634996056556702,NA,NA
23,0.49434804916381836,0.9633525609970093,NA,NA
24,0.49434804916381836,0.9632092714309692,NA,NA
25,0.49434804916381836,0.9630693793296814,NA,NA
26,0.49434804916381836,0.9629326462745667,NA,NA
27,0.49434804916381836,0.9627987146377563,NA,NA
28,0.49434804916381836,0.9626674652099609,NA,NA
29,0.49434804916381836,0.9625385999679565,NA,NA
30,0.49434804916381836,0.9624119400978088,NA,NA
31,0.49434804916381836,0.9622873067855835,NA,NA
32,0.49434804916381836,0.9621646404266357,NA,NA
33,0.49434804916381836,0.9620438814163208,NA,NA
34,0.49434804916381836,0.9619247317314148,NA,NA
35,0.49434804916381836,0.9618073105812073,NA,NA
36,0.49434804916381836,0.9616913795471191,NA,NA
37,0.49434804916381836,0.9615768790245056,NA,NA
38,0.49434804916381836,0.9614635705947876,NA,NA
39,0.49434804916381836,0.9613515734672546,NA,NA
40,0.49434804916381836,0.9612406492233276,NA,NA
41,0.49434804916381836,0.9611307382583618,NA,NA
42,0.49434804916381836,0.9610218405723572,NA,NA
43,0.49434804916381836,0.960913896560669,NA,NA
44,0.49434804916381836,0.9608068466186523,NA,NA
45,0.49434804916381836,0.9607007503509521,NA,NA
46,0.49434804916381836,0.9605955481529236,NA,NA
47,0.49434804916381836,0.9604911208152771,NA,NA
48,0.49434804916381836,0.9603874087333679,NA,NA
49,0.49434804916381836,0.9602843523025513,NA,NA
50,0.49434804916381836,0.9601819515228271,NA,NA
51,0.49434804916381836,0.9600800275802612,NA,NA
52,0.49434804916381836,0.9599786996841431,NA,NA
53,0.49434804916381836,0.9598777890205383,NA,NA
54,0.49434804916381836,0.9597774147987366,NA,NA
55,0.49434804916381836,0.9596774578094482,NA,NA
56,0.49434804916381836,0.9595778584480286,NA,NA
57,0.49434804916381836,0.9594785571098328,NA,NA
58,0.49434804916381836,0.9593796133995056,NA,NA
59,0.49434804916381836,0.9592810869216919,NA,NA
60,0.49434804916381836,0.9591827392578125,NA,NA
61,0.49434804916381836,0.959084689617157,NA,NA
62,0.49434804916381836,0.9589868783950806,NA,NA
63,0.49434804916381836,0.9588893055915833,NA,NA
64,0.49434804916381836,0.9587919116020203,NA,NA
65,0.49434804916381836,0.9586946368217468,NA,NA
66,0.49434804916381836,0.9585975408554077,NA,NA
67,0.49434804916381836,0.9585005640983582,NA,NA
68,0.49434804916381836,0.9584037065505981,NA,NA
69,0.49434804916381836,0.9583069086074829,NA,NA
70,0.49434804916381836,0.9582101702690125,NA,NA
0,0.49095410108566284,0.9439111948013306,NA,NA
1,0.49095410108566284,0.9437009692192078,NA,NA
2,0.49095410108566284,0.943492591381073,NA,NA
3,0.49095410108566284,0.9432870149612427,NA,NA
4,0.49095410108566284,0.9430842995643616,NA,NA
5,0.49095410108566284,0.9428843855857849,NA,NA
6,0.49095410108566284,0.9426870346069336,NA,NA
7,0.49095410108566284,0.9424921274185181,NA,NA
8,0.49095410108566284,0.942299485206604,NA,NA
9,0.49095410108566284,0.9421091079711914,NA,NA
10,0.49095410108566284,0.9419209361076355,NA,NA
11,0.49095410108566284,0.9417349100112915,NA,NA
12,0.49095410108566284,0.9415509700775146,NA,NA
13,0.49095410108566284,0.9413686394691467,NA,NA
14,0.49095410108566284,0.9411882758140564,NA,NA
15,0.49095410108566284,0.9410096406936646,NA,NA
16,0.49095410108566284,0.9408326745033264,NA,NA
17,0.49095410108566284,0.9406570196151733,NA,NA
18,0.49095410108566284,0.9404826760292053,NA,NA
19,0.49095410108566284,0.9403097033500671,NA,NA
20,0.49095410108566284,0.9401377439498901,NA,NA
21,0.49095410108566284,0.93996661901474,NA,NA
22,0.49095410108566284,0.9397961497306824,NA,NA
23,0.49095410108566284,0.9396265149116516,NA,NA
24,0.49095410108566284,0.9394575357437134,NA,NA
25,0.49095410108566284,0.9392893314361572,NA,NA
26,0.49095410108566284,0.9391216039657593,NA,NA
27,0.49095410108566284,0.93895423412323,NA,NA
28,0.49095410108566284,0.938787579536438,NA,NA
29,0.49095410108566284,0.9386215209960938,NA,NA
30,0.49095410108566284,0.9384558796882629,NA,NA
31,0.49095410108566284,0.9382904767990112,NA,NA
32,0.49095410108566284,0.9381251335144043,NA,NA
33,0.49095410108566284,0.9379600882530212,NA,NA
34,0.49095410108566284,0.9377954006195068,NA,NA
35,0.49095410108566284,0.937630832195282,NA,NA
36,0.49095410108566284,0.9374663829803467,NA,NA
37,0.49095410108566284,0.9373019933700562,NA,NA
38,0.49095410108566284,0.9371374845504761,NA,NA
39,0.49095410108566284,0.936972975730896,NA,NA
40,0.49095410108566284,0.9368083477020264,NA,NA
41,0.49095410108566284,0.936643660068512,NA,NA
42,0.49095410108566284,0.9364789128303528,NA,NA
43,0.49095410108566284,0.9363139867782593,NA,NA
44,0.49095410108566284,0.9361488819122314,NA,NA
45,0.49095410108566284,0.9359833598136902,NA,NA
46,0.49095410108566284,0.9358174800872803,NA,NA
47,0.49095410108566284,0.9356511831283569,NA,NA
48,0.49095410108566284,0.9354842901229858,NA,NA
49,0.49095410108566284,0.9353169798851013,NA,NA
50,0.49095410108566284,0.9351492524147034,NA,NA
51,0.49095410108566284,0.9349812269210815,NA,NA
52,0.49095410108566284,0.934812605381012,NA,NA
53,0.49095410108566284,0.9346434473991394,NA,NA
54,0.49095410108566284,0.9344737529754639,NA,NA
55,0.49095410108566284,0.9343035221099854,NA,NA
56,0.49095410108566284,0.9341326355934143,NA,NA
57,0.49095410108566284,0.933961033821106,NA,NA
58,0.49095410108566284,0.9337887167930603,NA,NA
59,0.49095410108566284,0.9336158037185669,NA,NA
60,0.49095410108566284,0.9334423542022705,NA,NA
61,0.4909563362598419,0.9332682490348816,NA,NA
62,0.4909563362598419,0.9330933690071106,NA,NA
63,0.4909563362598419,0.9329176545143127,NA,NA
64,0.4909563362598419,0.9327412247657776,NA,NA
65,0.4909563362598419,0.9325639009475708,NA,NA
66,0.49096304178237915,0.9323857426643372,NA,NA
67,0.49096524715423584,0.9322068095207214,NA,NA
68,0.4909674823284149,0.9320269823074341,NA,NA
69,0.4909674823284149,0.9318462014198303,NA,NA
70,0.4909697473049164,0.9316644668579102,NA,NA
0,0.49415072798728943,0.9581472873687744,NA,NA
1,0.49415072798728943,0.9579949975013733,NA,NA
2,0.49415072798728943,0.9578420519828796,NA,NA
3,0.49415072798728943,0.9576890468597412,NA,NA
4,0.49415072798728943,0.9575358629226685,NA,NA
5,0.49415072798728943,0.9573822021484375,NA,NA
6,0.49415072798728943,0.9572279453277588,NA,NA
7,0.49415072798728943,0.9570730924606323,NA,NA
8,0.49415072798728943,0.9569175243377686,NA,NA
9,0.49415072798728943,0.9567614793777466,NA,NA
10,0.49415072798728943,0.9566047191619873,NA,NA
11,0.49415072798728943,0.9564473628997803,NA,NA
12,0.49415072798728943,0.956289529800415,NA,NA
13,0.49415072798728943,0.9561309814453125,NA,NA
14,0.49415072798728943,0.9559717178344727,NA,NA
15,0.49415072798728943,0.955811619758606,NA,NA
16,0.49415072798728943,0.9556507468223572,NA,NA
17,0.49415072798728943,0.9554892778396606,NA,NA
18,0.49415072798728943,0.9553271532058716,NA,NA
19,0.49415072798728943,0.9551644921302795,NA,NA
20,0.49415072798728943,0.9550013542175293,NA,NA
21,0.49415072798728943,0.9548376798629761,NA,NA
22,0.49415072798728943,0.9546734094619751,NA,NA
23,0.49415072798728943,0.9545085430145264,NA,NA
24,0.49415072798728943,0.9543430805206299,NA,NA
25,0.49415072798728943,0.9541772603988647,NA,NA
26,0.49415072798728943,0.9540109634399414,NA,NA
27,0.49415072798728943,0.9538444876670837,NA,NA
28,0.49415072798728943,0.9536776542663574,NA,NA
29,0.49415072798728943,0.9535104036331177,NA,NA
30,0.49415072798728943,0.9533430933952332,NA,NA
31,0.49415072798728943,0.9531753659248352,NA,NA
32,0.49415072798728943,0.9530073404312134,NA,NA
33,0.49415072798728943,0.9528389573097229,NA,NA
34,0.49415072798728943,0.952670156955719,NA,NA
35,0.49415072798728943,0.9525010585784912,NA,NA
36,0.49415072798728943,0.9523319005966187,NA,NA
37,0.49415072798728943,0.9521626234054565,NA,NA
38,0.49415072798728943,0.9519931674003601,NA,NA
39,0.49415072798728943,0.9518235921859741,NA,NA
40,0.49415072798728943,0.9516538977622986,NA,NA
41,0.49415072798728943,0.951483964920044,NA,NA
42,0.49415072798728943,0.951313853263855,NA,NA
43,0.49415072798728943,0.9511438012123108,NA,NA
44,0.49415072798728943,0.9509737491607666,NA,NA
45,0.49415072798728943,0.9508035182952881,NA,NA
46,0.49415072798728943,0.95063316822052,NA,NA
47,0.49415072798728943,0.950462818145752,NA,NA
48,0.49415072798728943,0.9502925872802734,NA,NA
49,0.49415072798728943,0.9501222968101501,NA,NA
50,0.49415072798728943,0.9499520063400269,NA,NA
51,0.49415072798728943,0.949781596660614,NA,NA
52,0.49415072798728943,0.9496109485626221,NA,NA
53,0.49415072798728943,0.949440062046051,NA,NA
54,0.49415072798728943,0.9492690563201904,NA,NA
55,0.49415072798728943,0.9490979313850403,NA,NA
56,0.49415072798728943,0.9489266276359558,NA,NA
57,0.49415072798728943,0.9487552642822266,NA,NA
58,0.49415072798728943,0.9485838413238525,NA,NA
59,0.49415072798728943,0.9484123587608337,NA,NA
60,0.49415072798728943,0.9482406973838806,NA,NA
61,0.49415072798728943,0.9480687975883484,NA,NA
62,0.49415072798728943,0.9478967189788818,NA,NA
63,0.49415072798728943,0.9477243423461914,NA,NA
64,0.49415072798728943,0.9475518465042114,NA,NA
65,0.49415072798728943,0.9473790526390076,NA,NA
66,0.49415072798728943,0.9472059607505798,NA,NA
67,0.49415072798728943,0.9470325708389282,NA,NA
68,0.49415072798728943,0.9468590021133423,NA,NA
69,0.49415072798728943,0.946685254573822,NA,NA
70,0.49415072798728943,0.9465111494064331,NA,NA
0,0.49858978390693665,0.9945833683013916,NA,NA
1,0.49858978390693665,0.9945275187492371,NA,NA
2,0.49858978390693665,0.9944697618484497,NA,NA
3,0.49858978390693665,0.9944104552268982,NA,NA
4,0.49858978390693665,0.9943497776985168,NA,NA
5,0.4985898435115814,0.9942876100540161,NA,NA
6,0.4985898435115814,0.9942240118980408,NA,NA
7,0.4985898435115814,0.9941590428352356,NA,NA
8,0.4985898435115814,0.9940927624702454,NA,NA
9,0.4985898435115814,0.9940252304077148,NA,NA
10,0.4985898435115814,0.993956446647644,NA,NA
11,0.4985898435115814,0.9938866496086121,NA,NA
12,0.4985898435115814,0.9938158392906189,NA,NA
13,0.4985898435115814,0.9937440752983093,NA,NA
14,0.4985898435115814,0.9936713576316833,NA,NA
15,0.4985898435115814,0.9935978651046753,NA,NA
16,0.4985898435115814,0.9935237169265747,NA,NA
17,0.4985898435115814,0.993449330329895,NA,NA
18,0.4985898435115814,0.9933745265007019,NA,NA
19,0.4985898435115814,0.9932994842529297,NA,NA
20,0.4985898435115814,0.9932244420051575,NA,NA
21,0.4985898435115814,0.9931495189666748,NA,NA
22,0.4985898435115814,0.9930749535560608,NA,NA
23,0.4985898435115814,0.9930009245872498,NA,NA
24,0.4985898435115814,0.9929271936416626,NA,NA
25,0.4985898435115814,0.9928539991378784,NA,NA
26,0.4985898435115814,0.9927816987037659,NA,NA
27,0.4985898435115814,0.9927102327346802,NA,NA
28,0.4985898435115814,0.9926398992538452,NA,NA
29,0.4985898435115814,0.9925704598426819,NA,NA
30,0.4985898435115814,0.9925022125244141,NA,NA
31,0.4985898435115814,0.992435097694397,NA,NA
32,0.4985898435115814,0.9923692345619202,NA,NA
33,0.4985898435115814,0.9923045039176941,NA,NA
34,0.4985898435115814,0.9922410845756531,NA,NA
35,0.4985898435115814,0.9921789765357971,NA,NA
36,0.4985898435115814,0.9921181201934814,NA,NA
37,0.4985898435115814,0.992058515548706,NA,NA
38,0.4985898435115814,0.992000162601471,NA,NA
39,0.4985898435115814,0.9919432401657104,NA,NA
40,0.4985898435115814,0.9918875694274902,NA,NA
41,0.4985898435115814,0.9918331503868103,NA,NA
42,0.4985898435115814,0.9917799234390259,NA,NA
43,0.4985898435115814,0.991727888584137,NA,NA
44,0.4985898435115814,0.991676926612854,NA,NA
45,0.4985898435115814,0.9916269779205322,NA,NA
46,0.4985898435115814,0.9915779829025269,NA,NA
47,0.4985898435115814,0.9915300011634827,NA,NA
48,0.4985898435115814,0.9914829134941101,NA,NA
49,0.4985898435115814,0.9914367198944092,NA,NA
50,0.4985898435115814,0.9913914203643799,NA,NA
51,0.4985898435115814,0.9913469552993774,NA,NA
52,0.4985898435115814,0.9913032054901123,NA,NA
53,0.4985898435115814,0.9912601113319397,NA,NA
54,0.4985898435115814,0.9912177324295044,NA,NA
55,0.4985898435115814,0.9911760687828064,NA,NA
56,0.4985898435115814,0.9911351203918457,NA,NA
57,0.4985898435115814,0.9910948276519775,NA,NA
58,0.4985898435115814,0.9910552501678467,NA,NA
59,0.4985898435115814,0.9910163283348083,NA,NA
60,0.4985898435115814,0.9909780621528625,NA,NA
61,0.4985898435115814,0.9909404516220093,NA,NA
62,0.4985898435115814,0.9909034371376038,NA,NA
63,0.4985898435115814,0.990867018699646,NA,NA
64,0.4985898435115814,0.990831196308136,NA,NA
65,0.4985898435115814,0.9907958507537842,NA,NA
66,0.4985898435115814,0.9907611012458801,NA,NA
67,0.4985898435115814,0.9907268285751343,NA,NA
68,0.4985898435115814,0.9906930923461914,NA,NA
69,0.4985898435115814,0.9906598329544067,NA,NA
70,0.4985898435115814,0.9906270503997803,NA,NA
0,0.49988311529159546,0.9993519186973572,NA,NA
1,0.49988311529159546,0.9993503093719482,NA,NA
2,0.49988311529159546,0.9993487596511841,NA,NA
3,0.49988311529159546,0.9993472099304199,NA,NA
4,0.49988311529159546,0.9993456602096558,NA,NA
5,0.49988311529159546,0.9993441104888916,NA,NA
6,0.49988311529159546,0.9993425607681274,NA,NA
7,0.49988311529159546,0.9993410110473633,NA,NA
8,0.49988311529159546,0.9993394613265991,NA,NA
9,0.49988311529159546,0.999337911605835,NA,NA
10,0.49988311529159546,0.9993364214897156,NA,NA
11,0.49988311529159546,0.9993348717689514,NA,NA
12,0.49988311529159546,0.9993333220481873,NA,NA
13,0.49988311529159546,0.9993318319320679,NA,NA
14,0.49988311529159546,0.9993302822113037,NA,NA
15,0.49988311529159546,0.9993287920951843,NA,NA
16,0.49988311529159546,0.9993272423744202,NA,NA
17,0.49988311529159546,0.9993257522583008,NA,NA
18,0.49988311529159546,0.9993242025375366,NA,NA
19,0.49988311529159546,0.9993227124214172,NA,NA
20,0.49988311529159546,0.9993212223052979,NA,NA
21,0.49988311529159546,0.9993197321891785,NA,NA
22,0.49988311529159546,0.9993181824684143,NA,NA
23,0.49988311529159546,0.9993166923522949,NA,NA
24,0.49988311529159546,0.9993152618408203,NA,NA
25,0.49988311529159546,0.9993137717247009,NA,NA
26,0.49988311529159546,0.9993122816085815,NA,NA
27,0.49988311529159546,0.9993107914924622,NA,NA
28,0.49988311529159546,0.9993093013763428,NA,NA
29,0.49988311529159546,0.9993078708648682,NA,NA
30,0.49988311529159546,0.9993063807487488,NA,NA
31,0.49988311529159546,0.9993049502372742,NA,NA
32,0.49988311529159546,0.9993034601211548,NA,NA
33,0.49988311529159546,0.9993020296096802,NA,NA
34,0.49988311529159546,0.9993005394935608,NA,NA
35,0.49988311529159546,0.9992991089820862,NA,NA
36,0.49988311529159546,0.9992976784706116,NA,NA
37,0.49988311529159546,0.999296247959137,NA,NA
38,0.49988311529159546,0.9992948174476624,NA,NA
39,0.49988311529159546,0.9992933869361877,NA,NA
40,0.49988311529159546,0.9992919564247131,NA,NA
